billId,accountId,dueDate,billTotalAmount,billMinimumAmount,isPaid
3bb6be27-c849-4f6d-bc86-41b907b2c39c,43593317-c8d0-47a8-a954-15eedc717740,2024-12-08,"{'amount': 1066.06, 'currency': 'BRL'}","{'amount': 366.75, 'currency': 'BRL'}",True
a242a90f-0f3c-47c3-b733-30a5ff5382c1,43593317-c8d0-47a8-a954-15eedc717740,2024-12-15,"{'amount': 905.89, 'currency': 'BRL'}","{'amount': 259.3, 'currency': 'BRL'}",True
6207bbe2-c166-4295-9516-e6650b01ea85,43593317-c8d0-47a8-a954-15eedc717740,2024-12-22,"{'amount': 4311.7, 'currency': 'BRL'}","{'amount': 924.89, 'currency': 'BRL'}",True
31640371-5346-4114-9a31-b39f7649565e,43593317-c8d0-47a8-a954-15eedc717740,2024-12-06,"{'amount': 2931.16, 'currency': 'BRL'}","{'amount': 381.64, 'currency': 'BRL'}",True
8cb3038f-0af7-4cfb-8a21-d8eac9ce5ad5,43593317-c8d0-47a8-a954-15eedc717740,2024-12-09,"{'amount': 2856.78, 'currency': 'BRL'}","{'amount': 700.45, 'currency': 'BRL'}",True
9e0cabae-cd23-47ff-a336-b7341b3999c0,43593317-c8d0-47a8-a954-15eedc717740,2024-12-18,"{'amount': 3657.26, 'currency': 'BRL'}","{'amount': 1021.6, 'currency': 'BRL'}",True
ff02f88f-bc84-4289-9555-6eedeb1a696a,43593317-c8d0-47a8-a954-15eedc717740,2024-12-18,"{'amount': 3598.44, 'currency': 'BRL'}","{'amount': 1599.6, 'currency': 'BRL'}",True
964f4122-3d12-46a4-b5fc-7cdea738fb01,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-27,"{'amount': 4737.51, 'currency': 'BRL'}","{'amount': 1139.03, 'currency': 'BRL'}",True
0b021ab1-a80e-4863-937a-626b12ad41aa,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-03,"{'amount': 488.3, 'currency': 'BRL'}","{'amount': 217.52, 'currency': 'BRL'}",True
0d44c1db-5149-4ecd-8c6b-fc6071f89725,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-13,"{'amount': 475.96, 'currency': 'BRL'}","{'amount': 225.78, 'currency': 'BRL'}",True
49653299-9514-4419-9d32-e4fedad69c5e,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-10,"{'amount': 2678.01, 'currency': 'BRL'}","{'amount': 283.01, 'currency': 'BRL'}",True
e8fb1c7c-0d08-4088-8542-92ce10fe3b92,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-22,"{'amount': 4152.25, 'currency': 'BRL'}","{'amount': 644.76, 'currency': 'BRL'}",True
74fac4fe-d5de-462e-b3b0-d53528fa1c4b,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-17,"{'amount': 929.79, 'currency': 'BRL'}","{'amount': 392.26, 'currency': 'BRL'}",True
c988aabf-4b58-4976-97cd-d4f8486bef53,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-28,"{'amount': 2611.91, 'currency': 'BRL'}","{'amount': 745.83, 'currency': 'BRL'}",True
0407c2e2-62fa-4035-ab16-dc722fa68c8a,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-02,"{'amount': 4723.48, 'currency': 'BRL'}","{'amount': 1113.96, 'currency': 'BRL'}",True
766f5898-2193-4d9a-97e7-9bc12c7ef2a4,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-28,"{'amount': 4472.14, 'currency': 'BRL'}","{'amount': 639.81, 'currency': 'BRL'}",True
b3c43c35-e533-45ee-99b3-3b44e307f85a,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-22,"{'amount': 1761.01, 'currency': 'BRL'}","{'amount': 568.04, 'currency': 'BRL'}",True
9b070e83-79d3-4179-8725-6485fa36b588,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-02,"{'amount': 2040.87, 'currency': 'BRL'}","{'amount': 615.7, 'currency': 'BRL'}",True
5455adf7-155c-4101-a0c3-d38f36685620,0a5f69a1-9969-4659-a7ac-8918ee972a8c,2024-12-06,"{'amount': 2083.75, 'currency': 'BRL'}","{'amount': 908.6, 'currency': 'BRL'}",True
ad5d8cc2-3118-43fb-b44c-827d0f3212a2,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-15,"{'amount': 3933.6, 'currency': 'BRL'}","{'amount': 967.39, 'currency': 'BRL'}",True
f9ecb267-dc5c-466b-804a-b8fde421b320,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-11-26,"{'amount': 4596.25, 'currency': 'BRL'}","{'amount': 965.08, 'currency': 'BRL'}",True
cb96598f-d1c6-49f3-9edd-667e6e16e1cb,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-21,"{'amount': 4866.4, 'currency': 'BRL'}","{'amount': 2204.14, 'currency': 'BRL'}",True
d815abcc-39ad-418a-b46f-bb9ec4743e6f,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-11-30,"{'amount': 3196.03, 'currency': 'BRL'}","{'amount': 351.13, 'currency': 'BRL'}",True
65a75948-651f-4679-ac97-45ecd0220b0a,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-26,"{'amount': 870.01, 'currency': 'BRL'}","{'amount': 313.73, 'currency': 'BRL'}",True
4d85a9ee-bcb2-40d5-86dd-5f7afc9cc6a2,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-19,"{'amount': 2555.69, 'currency': 'BRL'}","{'amount': 739.44, 'currency': 'BRL'}",True
daf9165b-53ed-44ae-8a3d-635458582bfe,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-20,"{'amount': 4868.95, 'currency': 'BRL'}","{'amount': 1995.25, 'currency': 'BRL'}",True
2c2d1887-77a6-4202-8c54-2a0628f5a47c,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-21,"{'amount': 1782.14, 'currency': 'BRL'}","{'amount': 858.18, 'currency': 'BRL'}",True
094a43bb-c53e-4b6b-b2cc-5d93bd3c5932,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-02,"{'amount': 4956.94, 'currency': 'BRL'}","{'amount': 1573.69, 'currency': 'BRL'}",True
b6b061c4-2805-4c98-ace1-8b47d584c6b4,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-11,"{'amount': 732.65, 'currency': 'BRL'}","{'amount': 144.99, 'currency': 'BRL'}",True
d98fcde0-df04-4804-aae9-0bbe96f294c6,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-01,"{'amount': 4638.76, 'currency': 'BRL'}","{'amount': 2034.65, 'currency': 'BRL'}",True
749d8c05-d167-4f59-8ea9-0f342fb2b0fc,0696369a-a7c1-41d4-966a-3ec1e32f3001,2024-12-19,"{'amount': 3843.51, 'currency': 'BRL'}","{'amount': 1058.97, 'currency': 'BRL'}",True
0f0587be-d790-4cf8-8ab1-954e92dbb927,a59420fa-a187-4458-ad52-d8f1d9011691,2024-11-27,"{'amount': 635.61, 'currency': 'BRL'}","{'amount': 261.03, 'currency': 'BRL'}",True
107734e9-e5b1-4dc9-961d-df4aabc101c7,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-29,"{'amount': 3102.9, 'currency': 'BRL'}","{'amount': 348.03, 'currency': 'BRL'}",True
065bb911-b99f-4252-88c6-cb81769b34c0,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-24,"{'amount': 2550.91, 'currency': 'BRL'}","{'amount': 1236.41, 'currency': 'BRL'}",True
654fe049-89cf-4285-b23b-065ee2f0accf,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-06,"{'amount': 3658.53, 'currency': 'BRL'}","{'amount': 1438.3, 'currency': 'BRL'}",True
826566f7-4519-4b1d-80b9-eb3fa44fd05f,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-07,"{'amount': 4373.94, 'currency': 'BRL'}","{'amount': 923.62, 'currency': 'BRL'}",True
c85bdb36-15d2-4516-a3f0-34e28072d7cd,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-10,"{'amount': 4153.17, 'currency': 'BRL'}","{'amount': 733.34, 'currency': 'BRL'}",True
76c3df98-39dc-49a2-ab32-271c35344ce3,a59420fa-a187-4458-ad52-d8f1d9011691,2024-11-27,"{'amount': 4721.7, 'currency': 'BRL'}","{'amount': 1950.57, 'currency': 'BRL'}",True
85c1c51e-ab4f-4208-b78a-c5f14c06573b,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-04,"{'amount': 2672.34, 'currency': 'BRL'}","{'amount': 1235.84, 'currency': 'BRL'}",True
1125fde5-1ad3-4beb-9001-3705bee036f5,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-18,"{'amount': 794.97, 'currency': 'BRL'}","{'amount': 170.05, 'currency': 'BRL'}",True
9ad68362-e67f-471a-bc3e-3131c02f22a1,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-06,"{'amount': 3061.36, 'currency': 'BRL'}","{'amount': 1211.92, 'currency': 'BRL'}",True
24c78bac-ea34-4e20-9a17-9abf46e9fa9d,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-26,"{'amount': 3464.71, 'currency': 'BRL'}","{'amount': 563.06, 'currency': 'BRL'}",True
3b7a903a-85fc-4864-a186-6c92949c58f6,a59420fa-a187-4458-ad52-d8f1d9011691,2024-12-07,"{'amount': 4437.96, 'currency': 'BRL'}","{'amount': 566.96, 'currency': 'BRL'}",True
4baa415d-c8cf-45c2-a507-d90d5494516c,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-05,"{'amount': 588.28, 'currency': 'BRL'}","{'amount': 215.87, 'currency': 'BRL'}",True
21905f57-a562-44bb-a440-974c87216e09,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-11-29,"{'amount': 383.48, 'currency': 'BRL'}","{'amount': 108.51, 'currency': 'BRL'}",True
16faa0c2-a756-45b0-8dc0-b56f400f66bb,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-20,"{'amount': 3662.74, 'currency': 'BRL'}","{'amount': 1615.84, 'currency': 'BRL'}",True
57680ec8-7510-4f49-820f-284a7d5150cf,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-06,"{'amount': 1771.61, 'currency': 'BRL'}","{'amount': 443.51, 'currency': 'BRL'}",True
d5bb9518-2a97-4c37-b141-a99b6a46f9a4,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-30,"{'amount': 4754.95, 'currency': 'BRL'}","{'amount': 1588.07, 'currency': 'BRL'}",False
66f2905f-9cf3-46bf-b4a8-3bfeec5e15c3,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-03,"{'amount': 672.2, 'currency': 'BRL'}","{'amount': 232.61, 'currency': 'BRL'}",False
823d35de-421e-402c-852a-d89a68069e03,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-06,"{'amount': 2281.27, 'currency': 'BRL'}","{'amount': 748.71, 'currency': 'BRL'}",True
52a7a45a-a3f6-4372-a9f0-912d47e15a52,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-11-29,"{'amount': 4004.78, 'currency': 'BRL'}","{'amount': 1472.75, 'currency': 'BRL'}",True
cf33c790-3011-4ab9-a474-b438e69bc0b9,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-21,"{'amount': 3782.13, 'currency': 'BRL'}","{'amount': 712.44, 'currency': 'BRL'}",True
6c975347-6558-4d5d-aecd-386f214f70f6,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-23,"{'amount': 2976.66, 'currency': 'BRL'}","{'amount': 325.03, 'currency': 'BRL'}",True
ab278b51-5dd5-4a73-92eb-9233d4db4a16,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-09,"{'amount': 4827.66, 'currency': 'BRL'}","{'amount': 1197.38, 'currency': 'BRL'}",True
65a5a964-5002-4a6b-9c06-d764297f6bbb,142157f5-23f5-4f02-8a73-8250bdfe705c,2024-12-19,"{'amount': 3068.65, 'currency': 'BRL'}","{'amount': 1185.04, 'currency': 'BRL'}",True
fd96ca6d-18e3-45b6-8199-d47c3200ecf0,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-31,"{'amount': 1197.43, 'currency': 'BRL'}","{'amount': 360.85, 'currency': 'BRL'}",True
74fcaf3e-154c-464a-b3e5-5b9407535e9d,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-26,"{'amount': 1746.59, 'currency': 'BRL'}","{'amount': 354.26, 'currency': 'BRL'}",True
bda9e5e7-5a5b-44bf-85c4-b11e7a887381,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-07,"{'amount': 1083.92, 'currency': 'BRL'}","{'amount': 177.48, 'currency': 'BRL'}",True
0611b141-7e05-4667-a20a-21cc890f3d5e,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-15,"{'amount': 4093.99, 'currency': 'BRL'}","{'amount': 948.28, 'currency': 'BRL'}",True
6701fc87-92d4-4299-ac28-14cc6ec0f3dd,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-01,"{'amount': 807.04, 'currency': 'BRL'}","{'amount': 111.91, 'currency': 'BRL'}",False
9f78b1bd-f902-4f87-bcb9-5d571bfa68ef,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-04,"{'amount': 3688.19, 'currency': 'BRL'}","{'amount': 1680.16, 'currency': 'BRL'}",False
d17b4a0b-2f63-44ae-bd5f-0cbdd2d7ba96,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-30,"{'amount': 4378.93, 'currency': 'BRL'}","{'amount': 1218.18, 'currency': 'BRL'}",True
bc2d2723-20a8-465e-8328-e435857f45a5,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-22,"{'amount': 1200.51, 'currency': 'BRL'}","{'amount': 224.19, 'currency': 'BRL'}",True
bbee0c76-7500-48d1-a504-263a6a13fb6e,80c46547-d443-4fea-88a8-91006ed2bd80,2024-11-26,"{'amount': 3776.16, 'currency': 'BRL'}","{'amount': 529.58, 'currency': 'BRL'}",True
aa3ea832-495b-4b67-8d61-b4f404cf3d1a,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-22,"{'amount': 1178.32, 'currency': 'BRL'}","{'amount': 337.43, 'currency': 'BRL'}",True
3992055b-fcc4-4980-a041-2819113f67ce,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-04,"{'amount': 4955.62, 'currency': 'BRL'}","{'amount': 1810.78, 'currency': 'BRL'}",True
e0f43a82-b78b-46ea-b88f-1e8fbcb266bd,80c46547-d443-4fea-88a8-91006ed2bd80,2024-12-18,"{'amount': 2663.56, 'currency': 'BRL'}","{'amount': 606.35, 'currency': 'BRL'}",True
a2ea5570-4844-47f6-bbc1-6e9cf13baa7a,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-21,"{'amount': 1443.69, 'currency': 'BRL'}","{'amount': 300.81, 'currency': 'BRL'}",True
7f2abc5a-1cb3-4431-8914-7663a3a5d504,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-23,"{'amount': 3888.61, 'currency': 'BRL'}","{'amount': 1071.21, 'currency': 'BRL'}",True
0362d6aa-289d-4382-8f2a-27f9dde1b56c,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-05,"{'amount': 2188.77, 'currency': 'BRL'}","{'amount': 776.66, 'currency': 'BRL'}",True
9a582853-015d-4d08-9f95-7fcce6dcd5e9,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-31,"{'amount': 1705.25, 'currency': 'BRL'}","{'amount': 238.7, 'currency': 'BRL'}",True
037f5a72-b2ee-4672-946e-bcbfd0abc065,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-03,"{'amount': 2173.18, 'currency': 'BRL'}","{'amount': 618.2, 'currency': 'BRL'}",True
d304976e-b34c-4346-b9c7-5c821de06e95,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-21,"{'amount': 4201.25, 'currency': 'BRL'}","{'amount': 725.68, 'currency': 'BRL'}",True
d68e085e-fdff-44a2-bc63-03a3cd5b8698,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-09,"{'amount': 2541.83, 'currency': 'BRL'}","{'amount': 941.84, 'currency': 'BRL'}",True
23e13abc-a616-47da-98a2-776041b2dd42,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-24,"{'amount': 2518.04, 'currency': 'BRL'}","{'amount': 610.48, 'currency': 'BRL'}",True
23caef3a-8ddb-4dfc-b40c-b420389e0093,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-10,"{'amount': 2879.82, 'currency': 'BRL'}","{'amount': 1132.47, 'currency': 'BRL'}",True
499e6de5-a9d2-48a5-baf3-826d1ea80d59,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-27,"{'amount': 1835.73, 'currency': 'BRL'}","{'amount': 368.74, 'currency': 'BRL'}",True
d8ce891d-b520-4211-96b6-211c3805619a,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-23,"{'amount': 1267.71, 'currency': 'BRL'}","{'amount': 456.73, 'currency': 'BRL'}",True
651e08aa-cfe0-41ff-b006-c918b9416db6,97240a3c-5c6e-4432-9bb2-de6caa8f94f7,2024-12-22,"{'amount': 986.51, 'currency': 'BRL'}","{'amount': 266.57, 'currency': 'BRL'}",True
49183a58-0196-4b3d-a931-9d4a396af3cf,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-11-29,"{'amount': 985.44, 'currency': 'BRL'}","{'amount': 372.33, 'currency': 'BRL'}",True
750d40a8-d135-4eb0-97fd-f20cc140cf3a,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-14,"{'amount': 2854.07, 'currency': 'BRL'}","{'amount': 728.26, 'currency': 'BRL'}",True
4d2f924a-67d6-4dc7-af6b-15704f7ca354,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-26,"{'amount': 4120.44, 'currency': 'BRL'}","{'amount': 1501.03, 'currency': 'BRL'}",True
2150183e-e3d5-4499-8207-48b148235cfd,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-26,"{'amount': 4859.13, 'currency': 'BRL'}","{'amount': 635.85, 'currency': 'BRL'}",True
f330fb17-d123-422d-b0e5-c61323f8953b,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-06,"{'amount': 176.22, 'currency': 'BRL'}","{'amount': 22.73, 'currency': 'BRL'}",True
7833e9a4-2b89-4f45-8e21-e9fccceeb0f7,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-12,"{'amount': 484.65, 'currency': 'BRL'}","{'amount': 66.97, 'currency': 'BRL'}",True
212df253-7870-439e-a776-293c86ec848e,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-13,"{'amount': 1560.06, 'currency': 'BRL'}","{'amount': 720.15, 'currency': 'BRL'}",True
25237f19-92be-4fa7-b9c0-67808290f343,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-25,"{'amount': 4159.73, 'currency': 'BRL'}","{'amount': 1380.86, 'currency': 'BRL'}",True
e97c739b-31fd-49da-82df-a043ae23a981,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-25,"{'amount': 1440.89, 'currency': 'BRL'}","{'amount': 353.4, 'currency': 'BRL'}",True
9799983a-babc-4f6b-8e96-ad93ffd0b2cc,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-11,"{'amount': 3214.96, 'currency': 'BRL'}","{'amount': 486.83, 'currency': 'BRL'}",True
2b7c2bb5-7b64-4057-8c18-da46b8816386,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-24,"{'amount': 1967.01, 'currency': 'BRL'}","{'amount': 557.67, 'currency': 'BRL'}",True
cff8a2d0-bdd5-4a59-aea2-23f7e376cb65,ee258dce-5c52-45bc-9761-a238bc3cb8b3,2024-12-29,"{'amount': 4283.15, 'currency': 'BRL'}","{'amount': 2023.59, 'currency': 'BRL'}",True
a6a40680-014c-4af5-b4e9-6fae8a85273f,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-08,"{'amount': 3576.15, 'currency': 'BRL'}","{'amount': 625.08, 'currency': 'BRL'}",True
605c6345-05b9-43ba-b9c6-f0f9da5554c5,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-23,"{'amount': 177.77, 'currency': 'BRL'}","{'amount': 22.61, 'currency': 'BRL'}",True
304115b1-b144-446e-8be1-17ea3c3d8016,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-20,"{'amount': 2683.19, 'currency': 'BRL'}","{'amount': 662.57, 'currency': 'BRL'}",True
e9915144-fffd-4c93-9430-008e13bd238d,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-11,"{'amount': 4293.57, 'currency': 'BRL'}","{'amount': 1472.37, 'currency': 'BRL'}",True
8b2a2dd3-6701-4800-b841-343f7c825e7d,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-11-30,"{'amount': 4651.04, 'currency': 'BRL'}","{'amount': 1448.62, 'currency': 'BRL'}",False
40130ec4-33f5-4112-a424-3521373ab561,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-10,"{'amount': 4634.32, 'currency': 'BRL'}","{'amount': 2201.43, 'currency': 'BRL'}",True
e8b01993-8f49-489d-ae88-2fe16c772e27,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-22,"{'amount': 1624.8, 'currency': 'BRL'}","{'amount': 639.95, 'currency': 'BRL'}",False
7bef5edf-a8b5-4389-a1de-b8eace85e093,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-19,"{'amount': 130.86, 'currency': 'BRL'}","{'amount': 47.16, 'currency': 'BRL'}",True
29c67741-2056-456e-a5c7-8504cfe8d9e0,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-11-28,"{'amount': 1008.65, 'currency': 'BRL'}","{'amount': 455.4, 'currency': 'BRL'}",True
489b70ff-2e4d-4730-9a90-497194fecfdb,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-12,"{'amount': 4668.07, 'currency': 'BRL'}","{'amount': 1154.96, 'currency': 'BRL'}",True
c68a5a30-c335-4219-9c09-d42fc12e5cf2,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-27,"{'amount': 418.29, 'currency': 'BRL'}","{'amount': 169.24, 'currency': 'BRL'}",True
bf5a842f-1a25-4b7b-b54a-646925bde4c8,1ba72ad7-2da7-4f6f-9d34-97d10503de64,2024-12-19,"{'amount': 2517.45, 'currency': 'BRL'}","{'amount': 309.53, 'currency': 'BRL'}",False
d3cdb5b5-2b68-400b-815c-456fbdc5966e,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-15,"{'amount': 868.46, 'currency': 'BRL'}","{'amount': 288.02, 'currency': 'BRL'}",True
d75cc222-f499-4140-9ab1-c4b683c29731,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-11-26,"{'amount': 2147.42, 'currency': 'BRL'}","{'amount': 907.18, 'currency': 'BRL'}",True
c9fe61d9-5e0f-4e97-bb50-256bb1dbcc6e,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-31,"{'amount': 3862.1, 'currency': 'BRL'}","{'amount': 1923.0, 'currency': 'BRL'}",True
e29a4b5d-6222-49e1-9311-1a063259bb80,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-06,"{'amount': 3291.72, 'currency': 'BRL'}","{'amount': 812.33, 'currency': 'BRL'}",True
2d882c28-20a1-46b6-864e-97cace8709fc,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-12,"{'amount': 3616.71, 'currency': 'BRL'}","{'amount': 646.02, 'currency': 'BRL'}",True
d6292af5-392a-499f-a2cc-d9c73aa97872,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-22,"{'amount': 3058.88, 'currency': 'BRL'}","{'amount': 833.79, 'currency': 'BRL'}",True
88ec71c1-0585-4cfe-985a-74df0f25392c,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-05,"{'amount': 1083.82, 'currency': 'BRL'}","{'amount': 216.19, 'currency': 'BRL'}",True
00d621ad-b270-4eab-ac87-6abf707e3021,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-18,"{'amount': 2117.69, 'currency': 'BRL'}","{'amount': 655.06, 'currency': 'BRL'}",True
9f9fefce-1378-4198-9a13-8dc17fc975f5,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-03,"{'amount': 4520.89, 'currency': 'BRL'}","{'amount': 1489.41, 'currency': 'BRL'}",True
2428a9a8-4556-4cbf-ba56-1b8677ffd9eb,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-26,"{'amount': 540.65, 'currency': 'BRL'}","{'amount': 144.04, 'currency': 'BRL'}",True
a68349e5-8aa3-4c82-aef5-813644da8fe3,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-13,"{'amount': 141.85, 'currency': 'BRL'}","{'amount': 50.35, 'currency': 'BRL'}",True
56892f90-5569-4108-a9ac-5349a4e0076b,e8eb8a85-ceff-4126-aee5-c9ddb9da34ed,2024-12-11,"{'amount': 1222.64, 'currency': 'BRL'}","{'amount': 187.15, 'currency': 'BRL'}",False
62b4c7c1-acee-4d68-a970-aa553aa4fa1c,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-13,"{'amount': 2157.8, 'currency': 'BRL'}","{'amount': 673.96, 'currency': 'BRL'}",True
ee0c8b16-871b-4ed5-91b8-f3bb664c0536,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-12,"{'amount': 1445.44, 'currency': 'BRL'}","{'amount': 700.65, 'currency': 'BRL'}",False
04e0ae4f-e246-4150-96d1-e0b59b96e183,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-01,"{'amount': 1279.68, 'currency': 'BRL'}","{'amount': 392.13, 'currency': 'BRL'}",True
7cd374d9-39b2-49ab-bf09-67e696bc6446,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-19,"{'amount': 4430.75, 'currency': 'BRL'}","{'amount': 1430.01, 'currency': 'BRL'}",True
a8ffb5d7-e4aa-41c5-af0e-75d30921710a,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-26,"{'amount': 3540.79, 'currency': 'BRL'}","{'amount': 1240.02, 'currency': 'BRL'}",True
faa098e3-c15d-40a3-971e-f0b7ba07b6fd,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-06,"{'amount': 285.05, 'currency': 'BRL'}","{'amount': 115.2, 'currency': 'BRL'}",True
48b1c7b7-711b-441c-9735-b3b0e470cb2e,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-03,"{'amount': 1130.93, 'currency': 'BRL'}","{'amount': 521.53, 'currency': 'BRL'}",True
79aa9f89-4938-4cea-9b3c-46986e5ed935,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-01,"{'amount': 4705.78, 'currency': 'BRL'}","{'amount': 2139.49, 'currency': 'BRL'}",True
05bc0b38-b533-47e6-91a6-d39a6f744f1f,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-12-18,"{'amount': 4907.03, 'currency': 'BRL'}","{'amount': 1807.61, 'currency': 'BRL'}",False
17afef2d-9f9d-460f-972a-367ebef66d51,d025c735-5a1b-45a6-97da-b98dc5a8155c,2024-11-28,"{'amount': 4733.3, 'currency': 'BRL'}","{'amount': 1977.5, 'currency': 'BRL'}",True
