accountId,creditLineLimitType,limitAmount,usedAmount,availableAmount
1b7817fa-64cb-40ae-9f9e-e87730216817,LIMITE_CREDITO_TOTAL,"{'amount': 4992.61, 'currency': 'BRL'}","{'amount': 4931.41, 'currency': 'BRL'}","{'amount': 61.19999999999982, 'currency': 'BRL'}"
bf693c79-5649-442a-91af-8c2bec2cfc66,LIMITE_CREDITO_TOTAL,"{'amount': 15211.53, 'currency': 'BRL'}","{'amount': 514.62, 'currency': 'BRL'}","{'amount': 14696.91, 'currency': 'BRL'}"
135081bb-70fe-43cc-a305-62eecf0aab1d,LIMITE_CREDITO_TOTAL,"{'amount': 21283.56, 'currency': 'BRL'}","{'amount': 5786.91, 'currency': 'BRL'}","{'amount': 15496.650000000001, 'currency': 'BRL'}"
e8761e27-bbbd-411b-86e0-2203eb43ca95,LIMITE_CREDITO_TOTAL,"{'amount': 157.2, 'currency': 'BRL'}","{'amount': 73.12, 'currency': 'BRL'}","{'amount': 84.07999999999998, 'currency': 'BRL'}"
0519dda1-89e4-4ba2-918c-0d6e90edd2e0,LIMITE_CREDITO_TOTAL,"{'amount': 14051.94, 'currency': 'BRL'}","{'amount': 12783.72, 'currency': 'BRL'}","{'amount': 1268.2200000000012, 'currency': 'BRL'}"
5f8f3ec2-aed8-4cf8-ace9-aa1ca70ea23e,LIMITE_CREDITO_TOTAL,"{'amount': 4094.18, 'currency': 'BRL'}","{'amount': 91.62, 'currency': 'BRL'}","{'amount': 4002.56, 'currency': 'BRL'}"
dde55ad1-2a01-439c-acc7-1ab1d0c684e8,LIMITE_CREDITO_TOTAL,"{'amount': 1484.08, 'currency': 'BRL'}","{'amount': 226.03, 'currency': 'BRL'}","{'amount': 1258.05, 'currency': 'BRL'}"
2ce5809c-6840-4476-9eff-f915ed0d3fd3,LIMITE_CREDITO_TOTAL,"{'amount': 3778.3, 'currency': 'BRL'}","{'amount': 1067.76, 'currency': 'BRL'}","{'amount': 2710.54, 'currency': 'BRL'}"
32d52e42-30ad-4178-91cb-89de4674abfb,LIMITE_CREDITO_TOTAL,"{'amount': 1394.99, 'currency': 'BRL'}","{'amount': 744.78, 'currency': 'BRL'}","{'amount': 650.21, 'currency': 'BRL'}"
88262323-6ba4-45a1-a6f2-64c8a316be2c,LIMITE_CREDITO_TOTAL,"{'amount': 20554.56, 'currency': 'BRL'}","{'amount': 200.63, 'currency': 'BRL'}","{'amount': 20353.93, 'currency': 'BRL'}"
b729d57a-b90f-4fba-be35-9f975c240ecc,LIMITE_CREDITO_TOTAL,"{'amount': 54155.21, 'currency': 'BRL'}","{'amount': 33196.48, 'currency': 'BRL'}","{'amount': 20958.729999999996, 'currency': 'BRL'}"
3e5229de-692d-4fe0-8153-f07d9f96a876,LIMITE_CREDITO_TOTAL,"{'amount': 1184.83, 'currency': 'BRL'}","{'amount': 257.52, 'currency': 'BRL'}","{'amount': 927.31, 'currency': 'BRL'}"
9ee19277-c4e1-422f-9e94-bad1ad654b66,LIMITE_CREDITO_TOTAL,"{'amount': 28001.14, 'currency': 'BRL'}","{'amount': 27802.46, 'currency': 'BRL'}","{'amount': 198.6800000000003, 'currency': 'BRL'}"
56076e45-7473-4f85-bb3c-1204b16a8793,LIMITE_CREDITO_TOTAL,"{'amount': 1456.45, 'currency': 'BRL'}","{'amount': 554.26, 'currency': 'BRL'}","{'amount': 902.19, 'currency': 'BRL'}"
8f782bfb-f4d5-4a6d-985e-ad8e71c9fbc9,LIMITE_CREDITO_TOTAL,"{'amount': 990.56, 'currency': 'BRL'}","{'amount': 987.71, 'currency': 'BRL'}","{'amount': 2.849999999999909, 'currency': 'BRL'}"
fd76225a-07b9-4b33-b44c-ac182533471b,LIMITE_CREDITO_TOTAL,"{'amount': 12824.0, 'currency': 'BRL'}","{'amount': 2206.7, 'currency': 'BRL'}","{'amount': 10617.3, 'currency': 'BRL'}"
67101fe4-231a-49e8-a4b3-c54d4d8c77c7,LIMITE_CREDITO_TOTAL,"{'amount': 1696.67, 'currency': 'BRL'}","{'amount': 1095.15, 'currency': 'BRL'}","{'amount': 601.52, 'currency': 'BRL'}"
43a7f165-3648-4fc4-9bc1-3559de3f60a9,LIMITE_CREDITO_TOTAL,"{'amount': 731.52, 'currency': 'BRL'}","{'amount': 713.76, 'currency': 'BRL'}","{'amount': 17.75999999999999, 'currency': 'BRL'}"
837b18d1-c516-4c81-833c-4c7e1eca959f,LIMITE_CREDITO_TOTAL,"{'amount': 8475.24, 'currency': 'BRL'}","{'amount': 2118.31, 'currency': 'BRL'}","{'amount': 6356.93, 'currency': 'BRL'}"
936faa7b-0098-4932-aa25-99bfd8bcd8e1,LIMITE_CREDITO_TOTAL,"{'amount': 1197.35, 'currency': 'BRL'}","{'amount': 793.99, 'currency': 'BRL'}","{'amount': 403.3599999999999, 'currency': 'BRL'}"
14530c5a-e8a7-42fc-956d-c45716fd0ed9,LIMITE_CREDITO_TOTAL,"{'amount': 16929.49, 'currency': 'BRL'}","{'amount': 12256.65, 'currency': 'BRL'}","{'amount': 4672.840000000002, 'currency': 'BRL'}"
7a452530-3b5e-4cf6-8779-40ea432cca7c,LIMITE_CREDITO_TOTAL,"{'amount': 46350.78, 'currency': 'BRL'}","{'amount': 8873.54, 'currency': 'BRL'}","{'amount': 37477.24, 'currency': 'BRL'}"
dd177112-eff8-4a88-a976-98a69da7a76e,LIMITE_CREDITO_TOTAL,"{'amount': 6276.42, 'currency': 'BRL'}","{'amount': 1919.85, 'currency': 'BRL'}","{'amount': 4356.57, 'currency': 'BRL'}"
ffe8c02e-0886-4e91-8352-fd9afc7eefe4,LIMITE_CREDITO_TOTAL,"{'amount': 4317.15, 'currency': 'BRL'}","{'amount': 1279.37, 'currency': 'BRL'}","{'amount': 3037.7799999999997, 'currency': 'BRL'}"
75363cd3-4349-4871-95de-ff3778f990c9,LIMITE_CREDITO_TOTAL,"{'amount': 4173.17, 'currency': 'BRL'}","{'amount': 3365.5, 'currency': 'BRL'}","{'amount': 807.6700000000001, 'currency': 'BRL'}"
1bbbf232-4e19-4032-b0ea-dd3d4423819b,LIMITE_CREDITO_TOTAL,"{'amount': 27396.69, 'currency': 'BRL'}","{'amount': 18251.38, 'currency': 'BRL'}","{'amount': 9145.309999999998, 'currency': 'BRL'}"
c768cc1b-5bf0-40bd-a4b7-798d7ef54a5e,LIMITE_CREDITO_TOTAL,"{'amount': 145.9, 'currency': 'BRL'}","{'amount': 101.19, 'currency': 'BRL'}","{'amount': 44.71000000000001, 'currency': 'BRL'}"
66918c2f-0b75-4a77-b7ac-c100476a4048,LIMITE_CREDITO_TOTAL,"{'amount': 7185.97, 'currency': 'BRL'}","{'amount': 1217.39, 'currency': 'BRL'}","{'amount': 5968.58, 'currency': 'BRL'}"
5c21d9c5-3e6d-4e70-83c7-e9a6c07fcaa6,LIMITE_CREDITO_TOTAL,"{'amount': 10675.83, 'currency': 'BRL'}","{'amount': 8233.68, 'currency': 'BRL'}","{'amount': 2442.1499999999996, 'currency': 'BRL'}"
4fecef2a-7493-44d6-bdff-6a2f26422a32,LIMITE_CREDITO_TOTAL,"{'amount': 637.06, 'currency': 'BRL'}","{'amount': 519.9, 'currency': 'BRL'}","{'amount': 117.15999999999997, 'currency': 'BRL'}"
5c9d62f0-bec5-4627-a492-6fa9014f89cd,LIMITE_CREDITO_TOTAL,"{'amount': 1228.3, 'currency': 'BRL'}","{'amount': 902.82, 'currency': 'BRL'}","{'amount': 325.4799999999999, 'currency': 'BRL'}"
2216618b-1860-4712-9844-b774ccb3a843,LIMITE_CREDITO_TOTAL,"{'amount': 743.67, 'currency': 'BRL'}","{'amount': 364.09, 'currency': 'BRL'}","{'amount': 379.58, 'currency': 'BRL'}"
a10a40d4-c0df-4698-977c-854961da1312,LIMITE_CREDITO_TOTAL,"{'amount': 11696.19, 'currency': 'BRL'}","{'amount': 10131.59, 'currency': 'BRL'}","{'amount': 1564.6000000000004, 'currency': 'BRL'}"
90579172-12c4-44fe-8792-53eaf88ec5b8,LIMITE_CREDITO_TOTAL,"{'amount': 10440.65, 'currency': 'BRL'}","{'amount': 8288.46, 'currency': 'BRL'}","{'amount': 2152.1900000000005, 'currency': 'BRL'}"
ee7a56e5-3a4b-47fd-9bdf-67b547974ee3,LIMITE_CREDITO_TOTAL,"{'amount': 17697.04, 'currency': 'BRL'}","{'amount': 13336.99, 'currency': 'BRL'}","{'amount': 4360.050000000001, 'currency': 'BRL'}"
99e27204-3283-42c4-b06b-52c2de3e44d9,LIMITE_CREDITO_TOTAL,"{'amount': 723.68, 'currency': 'BRL'}","{'amount': 293.8, 'currency': 'BRL'}","{'amount': 429.87999999999994, 'currency': 'BRL'}"
216d2623-fd94-4040-ac0f-ed4ed792cf3e,LIMITE_CREDITO_TOTAL,"{'amount': 4776.12, 'currency': 'BRL'}","{'amount': 3014.44, 'currency': 'BRL'}","{'amount': 1761.6799999999998, 'currency': 'BRL'}"
d415a334-8f54-48e1-a197-fce48c907aab,LIMITE_CREDITO_TOTAL,"{'amount': 14006.62, 'currency': 'BRL'}","{'amount': 353.96, 'currency': 'BRL'}","{'amount': 13652.660000000002, 'currency': 'BRL'}"
914a3b97-e9c7-4390-af35-1cd24bce9fd5,LIMITE_CREDITO_TOTAL,"{'amount': 11032.19, 'currency': 'BRL'}","{'amount': 8870.52, 'currency': 'BRL'}","{'amount': 2161.67, 'currency': 'BRL'}"
197f5d69-2f08-47a5-891b-9bed5d0df7d1,LIMITE_CREDITO_TOTAL,"{'amount': 8365.31, 'currency': 'BRL'}","{'amount': 5595.15, 'currency': 'BRL'}","{'amount': 2770.16, 'currency': 'BRL'}"
60c8bb6b-358d-49ba-97e3-4579b24d9288,LIMITE_CREDITO_TOTAL,"{'amount': 3220.67, 'currency': 'BRL'}","{'amount': 1287.9, 'currency': 'BRL'}","{'amount': 1932.77, 'currency': 'BRL'}"
992e84ab-fc6c-4ec1-b4b6-b153128c88f4,LIMITE_CREDITO_TOTAL,"{'amount': 3568.27, 'currency': 'BRL'}","{'amount': 114.55, 'currency': 'BRL'}","{'amount': 3453.72, 'currency': 'BRL'}"
1faf4b96-0af1-41cc-bcf3-fbaa772a7bd0,LIMITE_CREDITO_TOTAL,"{'amount': 3829.92, 'currency': 'BRL'}","{'amount': 1064.62, 'currency': 'BRL'}","{'amount': 2765.3, 'currency': 'BRL'}"
c23dc5f0-7727-4d80-a611-6c6a6fad39eb,LIMITE_CREDITO_TOTAL,"{'amount': 4954.3, 'currency': 'BRL'}","{'amount': 4643.77, 'currency': 'BRL'}","{'amount': 310.52999999999975, 'currency': 'BRL'}"
2069a534-53e7-4e41-8ded-2f545bf04386,LIMITE_CREDITO_TOTAL,"{'amount': 3538.9, 'currency': 'BRL'}","{'amount': 2017.57, 'currency': 'BRL'}","{'amount': 1521.3300000000002, 'currency': 'BRL'}"
e5ee8566-b3e4-46a4-ae79-c484d4718640,LIMITE_CREDITO_TOTAL,"{'amount': 12257.05, 'currency': 'BRL'}","{'amount': 11851.22, 'currency': 'BRL'}","{'amount': 405.8299999999999, 'currency': 'BRL'}"
0336434f-a93d-49d2-88e5-a7d7b3289f8e,LIMITE_CREDITO_TOTAL,"{'amount': 904.48, 'currency': 'BRL'}","{'amount': 263.49, 'currency': 'BRL'}","{'amount': 640.99, 'currency': 'BRL'}"
f3f1a0fc-a574-4b59-ac3b-4ba585ace1ba,LIMITE_CREDITO_TOTAL,"{'amount': 2523.41, 'currency': 'BRL'}","{'amount': 2251.82, 'currency': 'BRL'}","{'amount': 271.5899999999997, 'currency': 'BRL'}"
0bb65e7d-23e8-4510-9d2b-0726f0ba15ee,LIMITE_CREDITO_TOTAL,"{'amount': 8631.68, 'currency': 'BRL'}","{'amount': 3749.64, 'currency': 'BRL'}","{'amount': 4882.040000000001, 'currency': 'BRL'}"
a517aba9-f8ab-4a13-89fa-7061ca156194,LIMITE_CREDITO_TOTAL,"{'amount': 104.01, 'currency': 'BRL'}","{'amount': 23.28, 'currency': 'BRL'}","{'amount': 80.73, 'currency': 'BRL'}"
3ad56a14-5276-4bba-a2c1-3b10fdc865cc,LIMITE_CREDITO_TOTAL,"{'amount': 3836.94, 'currency': 'BRL'}","{'amount': 250.37, 'currency': 'BRL'}","{'amount': 3586.57, 'currency': 'BRL'}"
504fd20d-b9ce-4dbe-999b-f138afde757a,LIMITE_CREDITO_TOTAL,"{'amount': 8787.8, 'currency': 'BRL'}","{'amount': 1834.62, 'currency': 'BRL'}","{'amount': 6953.179999999999, 'currency': 'BRL'}"
a560dc5c-d7b2-4f4d-991a-99c6856a03f8,LIMITE_CREDITO_TOTAL,"{'amount': 69392.96, 'currency': 'BRL'}","{'amount': 20372.13, 'currency': 'BRL'}","{'amount': 49020.83, 'currency': 'BRL'}"
0a08a532-c133-49d8-b488-0bc6493d8e05,LIMITE_CREDITO_TOTAL,"{'amount': 2509.26, 'currency': 'BRL'}","{'amount': 1925.49, 'currency': 'BRL'}","{'amount': 583.7700000000002, 'currency': 'BRL'}"
cc8f169f-865d-4236-8072-ebdfeb185e29,LIMITE_CREDITO_TOTAL,"{'amount': 24423.85, 'currency': 'BRL'}","{'amount': 11320.34, 'currency': 'BRL'}","{'amount': 13103.509999999998, 'currency': 'BRL'}"
29d2f556-bf4d-4751-b7ab-94886ced7fb8,LIMITE_CREDITO_TOTAL,"{'amount': 795.95, 'currency': 'BRL'}","{'amount': 442.41, 'currency': 'BRL'}","{'amount': 353.54, 'currency': 'BRL'}"
e9ddf9be-8f24-460c-aeaf-027cb51b6479,LIMITE_CREDITO_TOTAL,"{'amount': 7166.71, 'currency': 'BRL'}","{'amount': 463.24, 'currency': 'BRL'}","{'amount': 6703.47, 'currency': 'BRL'}"
c49f7063-a5c1-44d7-a1ef-6fae761364b0,LIMITE_CREDITO_TOTAL,"{'amount': 3346.5, 'currency': 'BRL'}","{'amount': 2633.42, 'currency': 'BRL'}","{'amount': 713.0799999999999, 'currency': 'BRL'}"
4e730f75-4bb6-4ece-9c01-bcb1a968b7de,LIMITE_CREDITO_TOTAL,"{'amount': 2463.3, 'currency': 'BRL'}","{'amount': 132.53, 'currency': 'BRL'}","{'amount': 2330.77, 'currency': 'BRL'}"
868940e3-1d65-4f21-bc8e-8ce2108110e3,LIMITE_CREDITO_TOTAL,"{'amount': 4805.9, 'currency': 'BRL'}","{'amount': 522.52, 'currency': 'BRL'}","{'amount': 4283.379999999999, 'currency': 'BRL'}"
bd99e07b-571a-43a2-9eda-b87d85640731,LIMITE_CREDITO_TOTAL,"{'amount': 8066.64, 'currency': 'BRL'}","{'amount': 110.2, 'currency': 'BRL'}","{'amount': 7956.4400000000005, 'currency': 'BRL'}"
80ec21a7-3203-44d1-a539-7c0ae962cdbe,LIMITE_CREDITO_TOTAL,"{'amount': 922.26, 'currency': 'BRL'}","{'amount': 56.46, 'currency': 'BRL'}","{'amount': 865.8, 'currency': 'BRL'}"
1a6a292a-2812-4e69-8a92-fea23c1be433,LIMITE_CREDITO_TOTAL,"{'amount': 22282.27, 'currency': 'BRL'}","{'amount': 30.09, 'currency': 'BRL'}","{'amount': 22252.18, 'currency': 'BRL'}"
095a329d-aeb6-4731-a964-db583efc52c0,LIMITE_CREDITO_TOTAL,"{'amount': 14293.63, 'currency': 'BRL'}","{'amount': 12792.52, 'currency': 'BRL'}","{'amount': 1501.1099999999988, 'currency': 'BRL'}"
abd21aba-7afa-4f21-ae49-367a8d1870c6,LIMITE_CREDITO_TOTAL,"{'amount': 1197.77, 'currency': 'BRL'}","{'amount': 628.16, 'currency': 'BRL'}","{'amount': 569.61, 'currency': 'BRL'}"
df0327b9-ea5a-455f-b26b-fe0014d82b12,LIMITE_CREDITO_TOTAL,"{'amount': 14288.68, 'currency': 'BRL'}","{'amount': 4340.66, 'currency': 'BRL'}","{'amount': 9948.02, 'currency': 'BRL'}"
ce3710e2-d72e-4a43-a589-374bd75e620d,LIMITE_CREDITO_TOTAL,"{'amount': 27306.41, 'currency': 'BRL'}","{'amount': 22373.6, 'currency': 'BRL'}","{'amount': 4932.810000000001, 'currency': 'BRL'}"
bb745f43-4c84-4ff0-81fd-7856ee2ef1bc,LIMITE_CREDITO_TOTAL,"{'amount': 1975.41, 'currency': 'BRL'}","{'amount': 447.16, 'currency': 'BRL'}","{'amount': 1528.25, 'currency': 'BRL'}"
48ec3a01-5906-4b24-8f8e-a7e4a97fa63e,LIMITE_CREDITO_TOTAL,"{'amount': 43617.89, 'currency': 'BRL'}","{'amount': 25011.04, 'currency': 'BRL'}","{'amount': 18606.85, 'currency': 'BRL'}"
3065c438-d0f7-4d5a-b74b-c38a2259f6c9,LIMITE_CREDITO_TOTAL,"{'amount': 12871.48, 'currency': 'BRL'}","{'amount': 1985.98, 'currency': 'BRL'}","{'amount': 10885.5, 'currency': 'BRL'}"
a4b2f4b2-2fc3-41d4-88f7-4b0384fd0954,LIMITE_CREDITO_TOTAL,"{'amount': 3217.33, 'currency': 'BRL'}","{'amount': 3144.51, 'currency': 'BRL'}","{'amount': 72.81999999999971, 'currency': 'BRL'}"
f0aaef8a-6d1a-483d-b4c9-a86a10a25fd8,LIMITE_CREDITO_TOTAL,"{'amount': 8083.3, 'currency': 'BRL'}","{'amount': 706.05, 'currency': 'BRL'}","{'amount': 7377.25, 'currency': 'BRL'}"
74a57db0-8e42-42b4-8a82-9e6ebbb47351,LIMITE_CREDITO_TOTAL,"{'amount': 647.65, 'currency': 'BRL'}","{'amount': 215.47, 'currency': 'BRL'}","{'amount': 432.17999999999995, 'currency': 'BRL'}"
ed4ef64c-945a-4b31-8a63-4e40db665bf2,LIMITE_CREDITO_TOTAL,"{'amount': 8569.72, 'currency': 'BRL'}","{'amount': 7610.91, 'currency': 'BRL'}","{'amount': 958.8099999999995, 'currency': 'BRL'}"
b896d57b-c43c-4d15-9ecb-4baf6a2617f5,LIMITE_CREDITO_TOTAL,"{'amount': 437.92, 'currency': 'BRL'}","{'amount': 168.19, 'currency': 'BRL'}","{'amount': 269.73, 'currency': 'BRL'}"
6a304b39-1de1-4256-b7af-6d9d8fdc0770,LIMITE_CREDITO_TOTAL,"{'amount': 240.33, 'currency': 'BRL'}","{'amount': 201.7, 'currency': 'BRL'}","{'amount': 38.630000000000024, 'currency': 'BRL'}"
8e252d51-0493-446b-a197-34fbb8d212bc,LIMITE_CREDITO_TOTAL,"{'amount': 707.48, 'currency': 'BRL'}","{'amount': 504.8, 'currency': 'BRL'}","{'amount': 202.68, 'currency': 'BRL'}"
9de0824b-6281-457b-8ecd-a9d04d53fe36,LIMITE_CREDITO_TOTAL,"{'amount': 9147.83, 'currency': 'BRL'}","{'amount': 2485.28, 'currency': 'BRL'}","{'amount': 6662.549999999999, 'currency': 'BRL'}"
d0091bba-16be-41be-bdf5-8a1fd54ffe70,LIMITE_CREDITO_TOTAL,"{'amount': 27642.7, 'currency': 'BRL'}","{'amount': 23424.32, 'currency': 'BRL'}","{'amount': 4218.380000000001, 'currency': 'BRL'}"
9bda93e7-4e49-4c3b-8277-12a25138efcd,LIMITE_CREDITO_TOTAL,"{'amount': 9086.77, 'currency': 'BRL'}","{'amount': 4941.13, 'currency': 'BRL'}","{'amount': 4145.64, 'currency': 'BRL'}"
4baa5da2-4213-4f82-9148-aaabee0e65fe,LIMITE_CREDITO_TOTAL,"{'amount': 4967.38, 'currency': 'BRL'}","{'amount': 2781.4, 'currency': 'BRL'}","{'amount': 2185.98, 'currency': 'BRL'}"
994ad41f-003c-42c7-9d37-32b3bb79755c,LIMITE_CREDITO_TOTAL,"{'amount': 5089.44, 'currency': 'BRL'}","{'amount': 593.84, 'currency': 'BRL'}","{'amount': 4495.599999999999, 'currency': 'BRL'}"
4be1b9b8-7bd7-4c0f-8209-4e21fc8d10bd,LIMITE_CREDITO_TOTAL,"{'amount': 98.27, 'currency': 'BRL'}","{'amount': 29.69, 'currency': 'BRL'}","{'amount': 68.58, 'currency': 'BRL'}"
b0d6c0f6-1116-4dbe-9e2e-97ddd17e91b0,LIMITE_CREDITO_TOTAL,"{'amount': 3438.5, 'currency': 'BRL'}","{'amount': 3243.31, 'currency': 'BRL'}","{'amount': 195.19000000000005, 'currency': 'BRL'}"
649d4237-9ea0-4440-815f-d3f72878f77c,LIMITE_CREDITO_TOTAL,"{'amount': 399.72, 'currency': 'BRL'}","{'amount': 280.34, 'currency': 'BRL'}","{'amount': 119.38000000000005, 'currency': 'BRL'}"
d54adafd-2679-416b-b91d-e18b7afffbd3,LIMITE_CREDITO_TOTAL,"{'amount': 4871.64, 'currency': 'BRL'}","{'amount': 3849.07, 'currency': 'BRL'}","{'amount': 1022.5700000000002, 'currency': 'BRL'}"
6f3eb565-348b-4d66-83a0-1c9ac9afb6e5,LIMITE_CREDITO_TOTAL,"{'amount': 4892.69, 'currency': 'BRL'}","{'amount': 3189.43, 'currency': 'BRL'}","{'amount': 1703.2599999999998, 'currency': 'BRL'}"
47e8de8a-ec14-42ab-9e20-4bf7faaf9c36,LIMITE_CREDITO_TOTAL,"{'amount': 1888.87, 'currency': 'BRL'}","{'amount': 578.89, 'currency': 'BRL'}","{'amount': 1309.98, 'currency': 'BRL'}"
2fb0ad4e-1fbe-480c-9997-415bfe0dc7d9,LIMITE_CREDITO_TOTAL,"{'amount': 224.96, 'currency': 'BRL'}","{'amount': 52.33, 'currency': 'BRL'}","{'amount': 172.63, 'currency': 'BRL'}"
c64548ce-af3f-452a-8ca8-bc6139bb33fc,LIMITE_CREDITO_TOTAL,"{'amount': 26424.43, 'currency': 'BRL'}","{'amount': 12991.46, 'currency': 'BRL'}","{'amount': 13432.970000000001, 'currency': 'BRL'}"
8f5d8bcb-39d4-484a-87b0-d56e958b8bf4,LIMITE_CREDITO_TOTAL,"{'amount': 20969.27, 'currency': 'BRL'}","{'amount': 2033.6, 'currency': 'BRL'}","{'amount': 18935.670000000002, 'currency': 'BRL'}"
ceea5bdf-d616-435d-97cd-fd0d10b3debb,LIMITE_CREDITO_TOTAL,"{'amount': 9472.79, 'currency': 'BRL'}","{'amount': 1533.11, 'currency': 'BRL'}","{'amount': 7939.680000000001, 'currency': 'BRL'}"
a4b76c7b-ed8d-4a21-95d2-185060b44954,LIMITE_CREDITO_TOTAL,"{'amount': 13421.99, 'currency': 'BRL'}","{'amount': 3470.31, 'currency': 'BRL'}","{'amount': 9951.68, 'currency': 'BRL'}"
2e6caece-3c4e-482d-9aaf-50955922fa25,LIMITE_CREDITO_TOTAL,"{'amount': 1454.21, 'currency': 'BRL'}","{'amount': 522.71, 'currency': 'BRL'}","{'amount': 931.5, 'currency': 'BRL'}"
b78df89a-1166-4169-9832-66359044f98b,LIMITE_CREDITO_TOTAL,"{'amount': 284.44, 'currency': 'BRL'}","{'amount': 163.91, 'currency': 'BRL'}","{'amount': 120.53, 'currency': 'BRL'}"
33be7e10-514b-436d-9e1c-b8d348f10d47,LIMITE_CREDITO_TOTAL,"{'amount': 14997.08, 'currency': 'BRL'}","{'amount': 14017.17, 'currency': 'BRL'}","{'amount': 979.9099999999999, 'currency': 'BRL'}"
8f2f14d2-dd71-4e83-ac8f-a01d22a6bc21,LIMITE_CREDITO_TOTAL,"{'amount': 833.3, 'currency': 'BRL'}","{'amount': 10.07, 'currency': 'BRL'}","{'amount': 823.2299999999999, 'currency': 'BRL'}"
1ad78cb7-9f16-40d2-acb2-947a2692d9d2,LIMITE_CREDITO_TOTAL,"{'amount': 21686.88, 'currency': 'BRL'}","{'amount': 9067.73, 'currency': 'BRL'}","{'amount': 12619.150000000001, 'currency': 'BRL'}"
cc79df92-8452-40fe-bf48-98c39b683ef9,LIMITE_CREDITO_TOTAL,"{'amount': 26550.2, 'currency': 'BRL'}","{'amount': 10276.84, 'currency': 'BRL'}","{'amount': 16273.36, 'currency': 'BRL'}"
5c59500d-0390-4be2-a157-7309283b0a49,LIMITE_CREDITO_TOTAL,"{'amount': 478.42, 'currency': 'BRL'}","{'amount': 383.71, 'currency': 'BRL'}","{'amount': 94.71000000000004, 'currency': 'BRL'}"
8f82fdf5-ce8a-4b32-9352-2c6be20e7003,LIMITE_CREDITO_TOTAL,"{'amount': 1090.07, 'currency': 'BRL'}","{'amount': 101.48, 'currency': 'BRL'}","{'amount': 988.5899999999999, 'currency': 'BRL'}"
d4262a40-f887-4958-a8ed-d8134e08574f,LIMITE_CREDITO_TOTAL,"{'amount': 25064.48, 'currency': 'BRL'}","{'amount': 24517.67, 'currency': 'BRL'}","{'amount': 546.8100000000013, 'currency': 'BRL'}"
580b2a50-f9c5-4a5a-a8a6-a85d2d3f413d,LIMITE_CREDITO_TOTAL,"{'amount': 15960.98, 'currency': 'BRL'}","{'amount': 10626.3, 'currency': 'BRL'}","{'amount': 5334.68, 'currency': 'BRL'}"
508ef695-12d9-40a8-aa8c-fb9564a146a6,LIMITE_CREDITO_TOTAL,"{'amount': 382.84, 'currency': 'BRL'}","{'amount': 185.32, 'currency': 'BRL'}","{'amount': 197.51999999999998, 'currency': 'BRL'}"
d2180f8d-14f1-41f4-9932-add77a790ebf,LIMITE_CREDITO_TOTAL,"{'amount': 989.62, 'currency': 'BRL'}","{'amount': 291.14, 'currency': 'BRL'}","{'amount': 698.48, 'currency': 'BRL'}"
e13812eb-974a-47bf-8eae-0f5150bdbad1,LIMITE_CREDITO_TOTAL,"{'amount': 4482.64, 'currency': 'BRL'}","{'amount': 2736.4, 'currency': 'BRL'}","{'amount': 1746.2400000000002, 'currency': 'BRL'}"
68d4dfe8-3d72-4257-adc8-3c5183b1d6ad,LIMITE_CREDITO_TOTAL,"{'amount': 3726.77, 'currency': 'BRL'}","{'amount': 325.52, 'currency': 'BRL'}","{'amount': 3401.25, 'currency': 'BRL'}"
8516c341-cef1-4aa3-9bb5-cf03c0478cba,LIMITE_CREDITO_TOTAL,"{'amount': 145.58, 'currency': 'BRL'}","{'amount': 24.3, 'currency': 'BRL'}","{'amount': 121.28000000000002, 'currency': 'BRL'}"
ea9d0fc3-de75-43f3-adc3-6cd148e6ce20,LIMITE_CREDITO_TOTAL,"{'amount': 811.27, 'currency': 'BRL'}","{'amount': 538.64, 'currency': 'BRL'}","{'amount': 272.63, 'currency': 'BRL'}"
4d1edee6-e9e9-40c5-b941-cc14d19d55d8,LIMITE_CREDITO_TOTAL,"{'amount': 21264.65, 'currency': 'BRL'}","{'amount': 12898.42, 'currency': 'BRL'}","{'amount': 8366.230000000001, 'currency': 'BRL'}"
4b00eabd-3ded-4149-95fd-eb5091c7211f,LIMITE_CREDITO_TOTAL,"{'amount': 643.89, 'currency': 'BRL'}","{'amount': 279.88, 'currency': 'BRL'}","{'amount': 364.01, 'currency': 'BRL'}"
4fcd8cd6-b2b4-4da3-93db-32cb5f9f3d2d,LIMITE_CREDITO_TOTAL,"{'amount': 26571.46, 'currency': 'BRL'}","{'amount': 17979.98, 'currency': 'BRL'}","{'amount': 8591.48, 'currency': 'BRL'}"
4af6061d-f8d1-4e43-8145-48ad895bb84e,LIMITE_CREDITO_TOTAL,"{'amount': 12368.07, 'currency': 'BRL'}","{'amount': 352.89, 'currency': 'BRL'}","{'amount': 12015.18, 'currency': 'BRL'}"
9ca592c0-b9e6-4b28-b08f-ec24916ce806,LIMITE_CREDITO_TOTAL,"{'amount': 3931.35, 'currency': 'BRL'}","{'amount': 2427.24, 'currency': 'BRL'}","{'amount': 1504.1100000000001, 'currency': 'BRL'}"
b8529c84-c254-4012-b2b2-f13c7eb84aa5,LIMITE_CREDITO_TOTAL,"{'amount': 4983.35, 'currency': 'BRL'}","{'amount': 2039.11, 'currency': 'BRL'}","{'amount': 2944.2400000000007, 'currency': 'BRL'}"
